resolution,period,n_rings,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,t_r,t_s,t_g,Abs(0.30um),Abs(0.31um),Abs(0.32um),Abs(0.33um),Abs(0.33um),Abs(0.34um),Abs(0.35um),Abs(0.36um),Abs(0.37um),Abs(0.38um),Abs(0.39um),Abs(0.39um),Abs(0.40um),Abs(0.41um),Abs(0.42um),Abs(0.43um),Abs(0.44um),Abs(0.45um),Abs(0.45um),Abs(0.46um),Abs(0.47um),Abs(0.48um),Abs(0.49um),Abs(0.50um),Abs(0.51um),Abs(0.51um),Abs(0.52um),Abs(0.53um),Abs(0.54um),Abs(0.55um),Abs(0.56um),Abs(0.56um),Abs(0.57um),Abs(0.58um),Abs(0.59um),Abs(0.60um),Abs(0.61um),Abs(0.62um),Abs(0.62um),Abs(0.63um),Abs(0.64um),Abs(0.65um),Abs(0.66um),Abs(0.67um),Abs(0.68um),Abs(0.68um),Abs(0.69um),Abs(0.70um),Abs(0.71um),Abs(0.72um),Abs(0.73um),Abs(0.74um),Abs(0.74um),Abs(0.75um),Abs(0.76um),Abs(0.77um),Abs(0.78um),Abs(0.79um),Abs(0.80um),Abs(0.80um),Abs(0.81um),Abs(0.82um),Abs(0.83um),Abs(0.84um),Abs(0.85um),Abs(0.86um),Abs(0.86um),Abs(0.87um),Abs(0.88um),Abs(0.89um),Abs(0.90um),Abs(0.91um),Abs(0.92um),Abs(0.92um),Abs(0.93um),Abs(0.94um),Abs(0.95um),Abs(0.96um),Abs(0.97um),Abs(0.97um),Abs(0.98um),Abs(0.99um),Abs(1.00um),Abs(1.01um),Abs(1.02um),Abs(1.03um),Abs(1.03um),Abs(1.04um),Abs(1.05um),Abs(1.06um),Abs(1.07um),Abs(1.08um),Abs(1.09um),Abs(1.09um),Abs(1.10um),Abs(1.11um),Abs(1.12um),Abs(1.13um),Abs(1.14um),Abs(1.15um),Abs(1.15um),Abs(1.16um),Abs(1.17um),Abs(1.18um),Abs(1.19um),Abs(1.20um),Abs(1.21um),Abs(1.21um),Abs(1.22um),Abs(1.23um),Abs(1.24um),Abs(1.25um),Abs(1.26um),Abs(1.27um),Abs(1.27um),Abs(1.28um),Abs(1.29um),Abs(1.30um),Abs(1.31um),Abs(1.32um),Abs(1.33um),Abs(1.33um),Abs(1.34um),Abs(1.35um),Abs(1.36um),Abs(1.37um),Abs(1.38um),Abs(1.38um),Abs(1.39um),Abs(1.40um),Abs(1.41um),Abs(1.42um),Abs(1.43um),Abs(1.44um),Abs(1.44um),Abs(1.45um),Abs(1.46um),Abs(1.47um),Abs(1.48um),Abs(1.49um),Abs(1.50um),Abs(1.50um),Abs(1.51um),Abs(1.52um),Abs(1.53um),Abs(1.54um),Abs(1.55um),Abs(1.56um),Abs(1.56um),Abs(1.57um),Abs(1.58um),Abs(1.59um),Abs(1.60um),Abs(1.61um),Abs(1.62um),Abs(1.62um),Abs(1.63um),Abs(1.64um),Abs(1.65um),Abs(1.66um),Abs(1.67um),Abs(1.68um),Abs(1.68um),Abs(1.69um),Abs(1.70um),Abs(1.71um),Abs(1.72um),Abs(1.73um),Abs(1.74um),Abs(1.74um),Abs(1.75um),Abs(1.76um),Abs(1.77um),Abs(1.78um),Abs(1.79um),Abs(1.79um),Abs(1.80um),Abs(1.81um),Abs(1.82um),Abs(1.83um),Abs(1.84um),Abs(1.85um),Abs(1.85um),Abs(1.86um),Abs(1.87um),Abs(1.88um),Abs(1.89um),Abs(1.90um),Abs(1.91um),Abs(1.91um),Abs(1.92um),Abs(1.93um),Abs(1.94um),Abs(1.95um),Abs(1.96um),Abs(1.97um),Abs(1.97um),Abs(1.98um),Abs(1.99um),Abs(2.00um)
101,0.281,2,0.139,0.127,,,,,,,,,0.09,0.055,0.18,0.8503332049222608,0.8411830411124096,0.8333246862524845,0.827157789179881,0.8226968002707248,0.8203267249304803,0.8202059912664377,0.8225423407691747,0.8273907273205043,0.8347069577373448,0.8442298662573965,0.855609623090957,0.8684155528890056,0.882118100231058,0.8961787885656156,0.9101025641726179,0.9234486760354187,0.9358471814781816,0.9470133055438152,0.9567470630841702,0.9649234174377234,0.9714822280487845,0.9764191893176488,0.9797765346480577,0.9816318853049696,0.9820881732380536,0.9812643778492315,0.9792880192167591,0.9762889733792662,0.972394903747326,0.9677277392703904,0.9624017133080519,0.9565219952048984,0.9501840883262227,0.943474038287717,0.9364683611545751,0.9292342894051591,0.9218308587134614,0.9143090766350788,0.9067127238397091,0.899079179857612,0.8914401164408904,0.8838221265600564,0.8762473345367017,0.8687339525567844,0.8612967026639119,0.8539470982513864,0.8466942297031103,0.8395446032641286,0.8325030365957011,0.8255722836917165,0.8187540086132304,0.8120483481704414,0.8054549368177031,0.7989721839754079,0.7925982276355025,0.7863307137501558,0.7801668638961755,0.7741039512531278,0.7681387329362452,0.7622681158564633,0.7564890500949438,0.7507982606378392,0.7451924585503994,0.739668521609945,0.7342234380766569,0.7288542438407537,0.7235581028808608,0.7183319634550182,0.7131733942176864,0.7080798335678122,0.7030488582302113,0.6980781924609595,0.6931657178703617,0.688309439806805,0.6835074870783615,0.6787581398810738,0.6740598005136919,0.6694110245912415,0.6648104519200059,0.6602565115779416,0.6557479454519823,0.6512838379993353,0.64686311550717,0.6424847479267624,0.6381478054644342,0.6338513972713647,0.6295945669638288,0.625376476371184,0.6211964224811023,0.6170536630311866,0.6129473272126885,0.6088766649121508,0.6048410186767973,0.6008396050416637,0.5968717856361628,0.5929369276586536,0.5890343126937804,0.5851633446964737,0.5813233416979896,0.577513559182197,0.5737336519104216,0.5699826579670814,0.566260358561288,0.5625661449763791,0.5588992546608267,0.5552594618943192,0.5516460742661595,0.5480588848623686,0.5444974162116204,0.5409615498322322,0.5374513919050711,0.5339665278814646,0.5305068141505511,0.5270712462967727,0.5236599877476318,0.5202720328287354,0.5169078362412652,0.5135666244227852,0.5102489464590515,0.5069540681910095,0.5036826297993623,0.5004339119753044,0.4972082520232424,0.494005071341674,0.49082471214583484,0.48766764736693413,0.4845329398681058,0.48142113461414543,0.4783313097950984,0.4752641538557731,0.4722189096030131,0.4691958143509871,0.46619473805693923,0.4632148181703731,0.46025690253570917,0.4573198287495282,0.4544037591688813,0.45150858645037595,0.4486332418298623,0.44577840647605244,0.44294297723941456,0.44012651253150087,0.4373293774670926,0.43455003682124943,0.431788659887142,0.429045122279936,0.4263177281580891,0.42360669651357485,0.4209110972546472,0.4182294428364247,0.41556417363749515,0.4129164550498201,0.41028300828750974,0.40766156062821957,0.4050517106980329,0.4024527719398496,0.39986483961856534,0.39728796391966364,0.394720757339758,0.3921624016944644,0.38961313060148056,0.3870723295561551,0.3845389173302704,0.3820124569007642,0.37949247507636824,0.37697825111031463,0.3744693275211465,0.3719651653282044,0.3694651480077374,0.3669690576497018,0.3644762765735166,0.36198539665539003,0.3594961223928432,0.35700997628316944,0.3545274595804326,0.35204633494908605,0.34956435291208143,0.3470818591084707,0.34460015123048077,0.34211894934891157,0.3396370492729793,0.33715414819000444,0.3346705774165433,0.3321861353316868,0.3297003379261407,0.3272131419537072,0.32472453402065815,0.3222340759721725,0.3197417187238373,0.31724842357474686,0.31475491702853153,0.31226016368805726,0.3097622112240934,0.3072606552009238,0.3047573128185434,0.30225406331433907,0.29975075968556963,0.29724590427562697,0.2947389233763814
101,0.313,2,0.138,0.024,,,,,,,,,0.09,0.055,0.18,0.7813980261058052,0.7796971486510633,0.8043028465200928,0.7864695681582723,0.77846041073719,0.7725450468955743,0.7665613399688925,0.7599431944763276,0.7526380617095756,0.744823786626249,0.7366710410123531,0.7283581329079867,0.7200521981119262,0.7118821232889383,0.7039781870001528,0.6964785081800972,0.6895227321241486,0.6832474580551947,0.6777856467010921,0.673249010081807,0.6697151676949279,0.6672190168340526,0.6657532239776127,0.6652758467333214,0.665740592309699,0.6671107817478389,0.669386932963878,0.6726188368851942,0.676896322838084,0.6823252856121461,0.6889888250065007,0.6969001648679239,0.7059487324433563,0.7158538963389398,0.7261288917301602,0.7360689592705567,0.7447837192945647,0.7512840612584664,0.7546223137913171,0.7540608680751485,0.7492195217629289,0.7401510546067855,0.727317958601416,0.7114820267440689,0.6935501508202526,0.6744268592125573,0.6549082739595551,0.6356277833836672,0.6170426929773712,0.5994498860902895,0.5830206845890459,0.5678268765350483,0.5538727052720507,0.5411204753772125,0.5295028399297873,0.5189417715844142,0.509352481422233,0.5006486245063309,0.49275204158786123,0.4855848102732192,0.47907713853577594,0.47316745929250686,0.4677986103821121,0.4629186782841457,0.4584825156901722,0.4544504577069268,0.4507869686095658,0.4474602105424133,0.4444418664562491,0.4417067610446539,0.4392327771136135,0.4370002612421665,0.43499183651797085,0.4331920663721351,0.4315872266887796,0.43016502640374643,0.4289145721178539,0.42782618628945346,0.42689130031550176,0.42610238282255136,0.4254527083618759,0.42493641283573996,0.4245480992842918,0.4242829624162039,0.424136687996054,0.42410568274630484,0.4241872760699324,0.4243789159085301,0.4246778275044972,0.42508134100842226,0.4255883577688876,0.4261984934678929,0.4269097831775112,0.42772007377751353,0.4286301486196857,0.42964008686315847,0.4307472415695981,0.43195270884990894,0.43325779320910285,0.43465960080319627,0.4361604574718044,0.4377612829948361,0.43945946618636544,0.4412587231262296,0.44315737081353024,0.44515592982706853,0.447258358060521,0.4494604248083479,0.45176822229508246,0.45417690374899833,0.45669180981105134,0.4593107287414109,0.4620358899854935,0.4648678452729426,0.4678064491638122,0.47085471761315784,0.4740106589776034,0.477277621394149,0.48065292948571586,0.4841405379824281,0.48773854775568193,0.4914498183471124,0.49527259993124956,0.4992067203192433,0.5032555800886646,0.5074143808864875,0.5116888784182941,0.516072602107036,0.5205720534640215,0.5251808719903975,0.5299028271521545,0.5347358036299489,0.5396771707676197,0.5447305207516865,0.5498879191703407,0.5551539641369428,0.5605251606725075,0.5659987978024686,0.5715767357362083,0.5772512415025206,0.5830240195418097,0.5888925631705001,0.5948508715726818,0.600900460639366,0.6070353674206689,0.6132517967582778,0.6195490176326763,0.6259193698588679,0.6323606217804253,0.6388707975900138,0.6454411202715872,0.6520683289185105,0.6587493437800168,0.6654754600522562,0.6722425258383095,0.6790466512917408,0.685878574275987,0.6927329054788591,0.6996063424604347,0.7064896381504346,0.7133739698160877,0.7202547619920522,0.7271248781599041,0.7339749964405858,0.7407985374903112,0.7475887590237934,0.7543360964347833,0.7610317407693822,0.7676686084756987,0.7742384174315814,0.7807318639990117,0.7871405427481883,0.7934561492140821,0.7996694339911631,0.8057712683590619,0.8117531791062912,0.8176063298890799,0.8233212918161674,0.8288889708434078,0.8343008438636508,0.8395482937361037,0.8446222743504607,0.8495136104757147,0.8542134577562062,0.8587135628116043,0.8630059480815641,0.8670821338337905,0.8709330502511499,0.8745502581282196,0.8779269632692507,0.881057039311387,0.8839330210091493,0.8865458494871352,0.8888869853583508,0.8909502727271297,0.8927312602760391,0.8942250379359898,0.8954253582387568,0.8963258413792103,0.8969214219342958
51,0.3,5,0.104,0.096,0.074,0.039,0.031,,,,,,0.09,0.055,0.18,0.9758431259859311,0.9752873250420743,0.9652650578978903,0.9499225652611538,0.931175057826992,0.9103968974755535,0.8887630937347103,0.8674201161344969,0.8473951874847986,0.8294641840910527,0.8141230194656456,0.801573585122222,0.7918592541905787,0.7848738098671509,0.7804782289132994,0.7785371777494541,0.7789435444281534,0.7816371823383682,0.7865882611943883,0.7937816251367865,0.8031846727748055,0.8147032724538158,0.8281317045882254,0.8431095958426024,0.8590801938873456,0.8752861770391408,0.8908002134016445,0.9046125952553703,0.9157645224810919,0.9234977756604201,0.9273802199491556,0.927361528269498,0.9237469938034188,0.917104158067099,0.9081404731878615,0.8975863652345353,0.8861117623895428,0.8742772242134812,0.8625191276202624,0.8511555730143161,0.8404027552110879,0.8303962755203882,0.8212099248075768,0.8128731140539214,0.8053842544964828,0.7987203987346171,0.7928453200742253,0.7877140325056162,0.7832762414099116,0.7794799472101858,0.7762717825723818,0.7735983950581505,0.7714080768619438,0.769649335241269,0.7682732152568459,0.7672318016547396,0.7664792207621295,0.7659717106432127,0.7656666912654684,0.7655239687447913,0.7655053764763463,0.7655741619266091,0.7656954748028192,0.7658365856308156,0.7659666051885505,0.7660564363301788,0.7660787636574536,0.7660081937184501,0.7658212038875479,0.7654961712991213,0.7650133369932571,0.7643548210325454,0.7635046188079593,0.7624485368037375,0.7611742194709941,0.7596711417187367,0.757930557373147,0.7559453936798993,0.753710394396597,0.7512219838134433,0.7484779646188774,0.7454778415337425,0.7422224319115576,0.7387139922495761,0.7349560758753232,0.7309537387327969,0.7267128002445772,0.7222400201402602,0.7175432361820773,0.7126314606192589,0.7075140590127046,0.7022008884610446,0.6967027121332565,0.6910308968838001,0.6851965877664368,0.6792114820176048,0.6730878280431051,0.6668373565458124,0.6604720485712231,0.6540043339179924,0.6474456523226423,0.6408080344301489,0.6341030223739295,0.6273414823783137,0.6205350149145452,0.6136934363191022,0.6068275549230296,0.5999467932776579,0.5930605765733536,0.5861779765268132,0.5793069753343755,0.5724561374075472,0.5656321870905442,0.5588429507957354,0.5520940129619534,0.5453923817906047,0.5387426284466762,0.532150624822726,0.525619951836748,0.5191560193439102,0.5127615503012916,0.5064408156560781,0.5001960756848185,0.4940303618502702,0.48794567512685544,0.4819438683046895,0.4760269819391581,0.47019548681930884,0.46445138882723397,0.45879423635914723,0.45322540773854286,0.4477446721421992,0.44235197257941766,0.43704779183498405,0.4318307382504662,0.42670128367824756,0.42165822788916374,0.41670059536638493,0.4118280119466541,0.40703848570027445,0.40233172094609837,0.39770638922405543,0.3931603999677902,0.38869325432722107,0.38430288089406345,0.3799875455977695,0.3757465743972048,0.37157755771683315,0.3674788839212322,0.36344963818503667,0.3594872598373594,0.3555901239592689,0.3517573141633475,0.3479863417132979,0.3442753969629117,0.3406236114911828,0.33702873616250706,0.3334887009809864,0.3300026519442563,0.3265687846429486,0.3231848152661825,0.3198496907766175,0.31656214948339473,0.3133199550123828,0.31012163890979555,0.30696636485052653,0.3038523703197787,0.3007777353228248,0.2977415458597133,0.29474279480907223,0.29177963511090815,0.2888505920217781,0.2859549805378442,0.2830917093095076,0.2802590796024836,0.27745591463574487,0.2746816591007336,0.27193532919625213,0.26921541454681985,0.2665208464434257,0.2638511774120003,0.261205708037569,0.25858316197113784,0.25598242809892524,0.2534030769455891,0.25084482282409254,0.24830679178404752,0.24578770042412906,0.24328672484730074,0.24080391826527053,0.23833960359051964,0.2358933861063649,0.23346389111653187,0.23104956886392447,0.2286497507862555,0.22626484422761514,0.22389547834676737,0.22154154992105085,0.21920217269297373,0.2168764687473603
81,0.303,2,0.126,0.102,,,,,,,,,0.09,0.055,0.18,0.8544881247662893,0.8394089925692332,0.8445348839642348,0.8390428667137252,0.8345684971412514,0.8319444740348266,0.831818220086026,0.834600370989649,0.8403731103678846,0.8491565174747128,0.8606478850548808,0.87434109603744,0.8896313122930066,0.9057965611099894,0.9220509732839486,0.9376819279477745,0.9520731382710471,0.964784248718357,0.9754997913798418,0.9840891947266233,0.9905574250041786,0.9950167115115438,0.9976499590356328,0.9986764221667319,0.9983180396976585,0.9967772651404733,0.9942214563966396,0.9907776770501779,0.9865359067862242,0.9815585568292972,0.9758935967467539,0.9695880812764381,0.9627001174039799,0.9553040049796062,0.9474902902051915,0.9393634655444129,0.931025565832748,0.9225811286490774,0.9141201187730171,0.9057430722233543,0.8975195709902631,0.8895072115538071,0.8817510220062255,0.8742828932304191,0.8671239776957742,0.8602855837336473,0.8537725566248644,0.8475844657546171,0.8417150131580402,0.8361545680706661,0.8308936169493627,0.8259174736400586,0.8212135910123701,0.8167664000241327,0.8125608521504444,0.8085811090021654,0.8048124524597013,0.8012382966023156,0.797844242146302,0.7946148538279035,0.7915353112238261,0.7885917370977619,0.7857701196716277,0.7830570633780363,0.7804401052593642,0.777907730454066,0.77544874068643,0.7730527579645716,0.7707105301886713,0.768413533965265,0.7661543311380974,0.763926551472792,0.7617247639578855,0.7595444156208584,0.7573819512360415,0.7552346670719302,0.7531006331990924,0.7509786966640908,0.7488684239574156,0.7467701548979837,0.7446848604071482,0.7426141217161426,0.7405596790952306,0.7385231899721176,0.7365064832086126,0.7345122540103657,0.7325438428279207,0.7306041988179873,0.7286948929159023,0.7268182310328707,0.7249780014812605,0.7231784247210377,0.7214204203623644,0.7197055846102655,0.7180390700465793,0.7164223444596798,0.7148552259634336,0.7133429142095944,0.7118867976214335,0.7104856859022944,0.7091457382311722,0.7078663603325631,0.7066471847609408,0.7054939820444667,0.7044029008161532,0.7033786452496809,0.7024208273127736,0.7015282921260957,0.7007059858551048,0.6999484123350206,0.6992651411584354,0.6986483544290608,0.698099659509018,0.697619373352825,0.6972089141998509,0.6968683080702951,0.6965974030070429,0.6963938419342972,0.6962588581883291,0.6961905595569698,0.6961905841177733,0.6962558413596183,0.6963875191120328,0.6965827696770572,0.696843639078804,0.6971654093107249,0.6975511307664191,0.6979957565096216,0.6985011811607916,0.6990643077725309,0.6996842574876965,0.7003605287328366,0.7010895197558255,0.7018727688904698,0.7027059537364324,0.7035894176807509,0.7045209585472287,0.7054975289722732,0.7065204444549205,0.7075856775998418,0.7086919162901939,0.7098383156530161,0.7110217379266272,0.7122417253465856,0.7134958354720636,0.7147819651286136,0.7160993548608173,0.7174452692072728,0.7188183590153809,0.7202172801368655,0.7216394500545076,0.7230839238879707,0.7245490256135075,0.7260324375357908,0.7275334668480957,0.729050329459658,0.730580874696423,0.7321247433005492,0.7336802966319633,0.7352451850291941,0.7368193696261194,0.7384021241206409,0.7399909103294156,0.7415851161785418,0.7431848944895074,0.7447883312895246,0.7463942458548359,0.7480033066758277,0.7496145954595731,0.7512262548202764,0.7528387846236779,0.754453079268297,0.7560677078872949,0.7576815942794496,0.7592959624403661,0.760911391350044,0.762526646405905,0.7641416561596975,0.7657580636025285,0.7673763239423119,0.7689955329608829,0.7706161694698773,0.7722400650788641,0.7738678524088939,0.7754990571595788,0.7771344125404906,0.778775718220389,0.7804237429778353,0.7820785187524785,0.7837414335949192,0.7854146577049684,0.7870983393881598,0.7887907449663144,0.7904920426788752,0.7922059844905049,0.7939363961653122,0.7956832880959962,0.797444151720762,0.7992184722846238,0.801009058267503
81,0.293,5,0.14,0.083,0.081,0.031,0.026,,,,,,0.09,0.055,0.18,0.7586390376103092,0.7420421230451244,0.7377586847397906,0.7361880216523613,0.7342792351393967,0.7310340053226756,0.7263319181079271,0.7204619583634361,0.7137693858938691,0.7066843142875373,0.6994444015806134,0.6922330323948475,0.6852330243609019,0.6785277008334085,0.6721259976129298,0.6660617201249986,0.6603822160060031,0.6551923220828461,0.6504879730902656,0.6463441308987452,0.642795151080857,0.6398410110407329,0.6374363067011947,0.6355001401126179,0.6339281341066751,0.6326113921095958,0.6314522594903544,0.6303794678013922,0.6293522736654233,0.6283551897884876,0.627385106550159,0.6264300179432858,0.6254482700087769,0.624345612815007,0.6229479185231843,0.6210035346476838,0.6181983773887171,0.6141985146309674,0.6087096283310057,0.601513110853318,0.5925856058037756,0.5820539865738374,0.5702071019588062,0.557437053922325,0.5441716024837705,0.5308131975571807,0.517698489732788,0.5050809137478601,0.4931278893833397,0.4819327543613546,0.47153600637246806,0.4619332216347802,0.4530957596160841,0.44497801938585985,0.4375274607273382,0.43068675009085305,0.42440236585923735,0.4186193704710912,0.4132899899319798,0.4083703173415494,0.40381847517044783,0.39959840643698374,0.39567900974720405,0.3920317554423338,0.38863060466526944,0.3854529167623028,0.3824790184137455,0.37969147438388007,0.3770747089492425,0.374614849227558,0.37229954069388954,0.3701178054070798,0.3680598955646553,0.3661171405459047,0.36428181650653313,0.36254708705069416,0.3609069371788888,0.3593558823355655,0.3578889756890244,0.35650169005045584,0.3551898824585598,0.3539499987498267,0.35277918265686176,0.3516752000694257,0.35063593966409934,0.3496585586592704,0.3487403307298189,0.3478800831778698,0.3470774405756197,0.34633105084616744,0.3456382171273852,0.3449986860528701,0.3444131121900184,0.34387982096832315,0.34339658323251215,0.34296485780942626,0.34258465536012694,0.34225349956864776,0.34197421141312917,0.34174550159141504,0.34156530209619324,0.34143684063206514,0.3413580710124749,0.3413289176515342,0.3413516979056881,0.34142349328801763,0.34154811434230486,0.34172224772786913,0.34194921295779296,0.34222768818601623,0.3425580213576011,0.34294155840349283,0.34337672664201735,0.3438660209056944,0.34440799159510443,0.3450048568048572,0.3456551454879632,0.34636113133816254,0.34712002943399417,0.34793563238637976,0.3488066217872156,0.3497343740046428,0.3507181333507654,0.3517581733760112,0.3528555832794398,0.35400956243769865,0.3552217562200785,0.3564908102580117,0.35781895471082553,0.35920454951283964,0.36064881720917574,0.3621521456267967,0.3637134227838318,0.36533474179052294,0.36701404933862525,0.36875275525547047,0.3705511031841707,0.3724076102060409,0.3743247020127981,0.37630030725073016,0.37833457413787247,0.3804293891708831,0.38258202034180194,0.3847938727336944,0.3870653624560763,0.389393938291394,0.3917818870519298,0.3942286068524333,0.39673166681663435,0.3992935648041475,0.40191331252765133,0.4045884825725427,0.40732149904906656,0.41011141200046325,0.41295543431223974,0.4158558359724014,0.4188124479762107,0.4218218791318057,0.4248854355516369,0.42800409487026536,0.4311745528116405,0.4343967991936326,0.4376728420553999,0.44099995766080585,0.4443759978392857,0.4478033218509031,0.45128156226214095,0.45480701202030516,0.45837998283884873,0.46200259855268727,0.4656723976685098,0.46938649118696535,0.4731466047796364,0.4769538110708347,0.4808047884410229,0.4846975836325139,0.4886343587097498,0.4926155323476966,0.496637646429954,0.5006991030795325,0.5048020748525316,0.5089470167891081,0.513130620797326,0.5173509565976854,0.5216100045801297,0.525909052612052,0.5302453635178656,0.5346158144542505,0.5390211249350064,0.5434639196371591,0.5479442099079133,0.5524591292834432,0.5570063197818241,0.561585518068005,0.5661970426834302,0.5708405850971456,0.5755158970949461,0.58022324196446,0.5849622904127697,0.5897313416496751
81,0.29,5,0.134,0.126,0.096,0.079,0.06,,,,,,0.09,0.055,0.18,0.9575568502049058,0.9495664784706327,0.9369642135309629,0.9207533712763182,0.9022684942298526,0.8827138673758279,0.8630759589456545,0.8442030761305596,0.8267109231327444,0.8111634561618746,0.7978974469981398,0.7870813378753466,0.7788174671025968,0.7730675513055794,0.7696668639069565,0.7684290419512972,0.7691134879533559,0.7715229312847013,0.7753298513955132,0.7802596481966318,0.7860075691789128,0.7922594963147229,0.7986957792812396,0.8050146630187806,0.8109375101493239,0.816228394450042,0.8206982442779931,0.8242133101996599,0.8266969837074164,0.8281281249063319,0.828536368371597,0.8279958532344852,0.8266199722478416,0.8245490743498409,0.821944667626595,0.8189745089159352,0.8158191239800695,0.8126539704855442,0.8096489506645477,0.8069351645490694,0.8046632779401792,0.8029415924552424,0.8018580562204312,0.801475709518568,0.8018326200317849,0.8029435627154037,0.8048028476023191,0.8073862275995274,0.8106530971849745,0.8145530383912029,0.8190276194353782,0.8240111216785033,0.8294383203746922,0.8352407507552789,0.8413539015846324,0.8477135556685098,0.8542609013119381,0.860940447622574,0.867700914924478,0.8744964179288768,0.8812851922834528,0.8880294586990348,0.8946959496932897,0.9012553811961619,0.9076817824952542,0.9139523691007946,0.9200472352819168,0.9259491269725697,0.9316431406312892,0.9371164731411918,0.9423581726421558,0.9473589397630644,0.9521109540726147,0.9566077219258691,0.9608439359997495,0.9648153580993956,0.9685187406502506,0.9719517171229465,0.9751127330105884,0.9780010251162659,0.9806165064768076,0.9829597485824231,0.9850318851477746,0.98683464103707,0.9883703397322661,0.9896419344883589,0.9906528403119392,0.9914068253484308,0.9919081242766248,0.9921616272978279,0.99217259050571,0.9919465099271688,0.99148942601715,0.9908077994043452,0.9899082466452003,0.9887978153047707,0.9874840147445433,0.9859742827479901,0.9842765733101699,0.9823991213357808,0.9803499253963057,0.9781376563551746,0.9757708064946703,0.9732578925429681,0.9706078726505368,0.9678291189842498,0.964930788432918,0.9619212452266239,0.9588091766781005,0.955603599934856,0.95231174701706,0.9489424436890543,0.9455038471741454,0.9420031677865314,0.9384484651406979,0.934847300594671,0.9312062287029723,0.9275325032107111,0.9238319745938137,0.9201109541113957,0.9163752728966099,0.9126305235316788,0.9088816416717262,0.9051334696437227,0.9013906698225639,0.8976568941633047,0.893936728908347,0.8902325579081276,0.8865485790188342,0.8828868425108942,0.8792503079748816,0.8756412662571944,0.8720610789691301,0.8685124086508139,0.8649956337140347,0.8615127155288433,0.8580645064968361,0.8546511224997738,0.851274202298679,0.8479331603986499,0.8446285282282933,0.8413608501798909,0.8381289819900667,0.8349336433045161,0.831774403541636,0.8286500470944252,0.8255611077817291,0.8225065326842712,0.8194852029296484,0.8164974718912434,0.8135419818027192,0.8106175887894709,0.8077245747376267,0.8048615875031347,0.8020273341535136,0.7992220847521901,0.796444781171223,0.7936939579697697,0.7909698297202049,0.7882718699525392,0.7855985176405341,0.7829497264870438,0.7803256650238021,0.7777250391265027,0.7751472604763382,0.7725929245382853,0.7700615232110121,0.7675520503310321,0.7650649451013595,0.7626007404567725,0.7601586593901961,0.7577383778467861,0.755340889298745,0.7529665797252323,0.750614805009102,0.748285832416413,0.7459809441032939,0.7437005268914703,0.7414441478061353,0.7392124219610793,0.7370068704388383,0.7348280601724089,0.732675688672042,0.7305504599350173,0.7284541647835521,0.726387747286238,0.7243508937698712,0.7223440079173825,0.720369184049013,0.7184283483519468,0.7165214024418014,0.7146473150841697,0.7128066494140868,0.7110019659588867,0.709235693987504,0.707508449877883,0.7058197714496932,0.7041698658528647,0.7025600323736161,0.7009916126805259
